"trip_id","driver_id","customer_id","trip_date","distance_km","fare_amaount","rating","vehicle_type","pickup_location"
2580,87,1940,"2025-05-02",3.91,116.86,4,"SUV","Kanpur"
2581,40,1521,"2025-10-25",22.8,470.4,4,"SUV","Noida"
2582,80,1888,"2025-01-28",12.49,367.48,1,"SUV","Lucknow"
2583,1,1056,"2025-04-01",29.45,652.36,5,"SUV","Noida"
2584,59,1139,"2025-12-06",13.19,223.07,2,"Sedan","Delhi"
2585,72,1671,"2025-04-19",5.37,103.0,2,"Sedan","Kanpur"
2586,93,1592,"2025-11-05",18.02,528.03,2,"Sedan","Prayagraj"
2587,4,1131,"2025-01-19",6.81,166.23,2,"Sedan","Delhi"
2588,57,1873,"2025-03-09",37.61,956.73,2,"Mini","Agra"
2589,179,1897,"2025-02-22",15.65,453.15,2,"Hatchback","Prayagraj"
2590,195,1134,"2025-09-15",9.37,266.84,1,"Mini","Delhi"
2591,102,1202,"2025-01-02",35.68,753.11,1,"Hatchback","Prayagraj"
2592,113,1468,"2025-08-24",32.14,593.37,3,"Mini","Noida"
2593,34,1787,"2025-02-06",5.65,130.28,1,"SUV","Noida"
2594,176,1761,"2025-02-07",5.41,136.55,4,"Hatchback","Agra"
2595,41,1597,"2025-09-29",34.88,544.59,2,"Sedan","Kanpur"
2596,190,1555,"2025-05-22",12.02,332.14,1,"Mini","Agra"
2597,52,1962,"2025-03-02",8.16,191.86,4,"Mini","Kanpur"
2598,143,1907,"2025-07-08",21.04,431.39,4,"Mini","Agra"
2599,11,1393,"2025-04-30",38.25,1076.94,4,"SUV","Kanpur"
2600,93,1371,"2025-01-31",23.67,640.57,3,"Hatchback","Delhi"
2601,111,1401,"2025-04-11",13.42,208.58,3,"SUV","Prayagraj"
2602,3,1310,"2025-11-28",10.54,224.0,5,"Mini","Lucknow"
2603,44,1395,"2025-03-10",19.24,325.97,4,"Sedan","Kanpur"
2604,56,1805,"2025-07-30",13.23,227.59,2,"Hatchback","Prayagraj"
2605,173,1155,"2025-02-21",23.08,457.18,5,"Sedan","Noida"
2606,153,1974,"2025-12-18",29.93,875.07,5,"Sedan","Prayagraj"
2607,164,1246,"2025-06-09",25.67,541.98,1,"Mini","Delhi"
2608,62,1909,"2025-03-10",10.38,242.85,3,"Mini","Lucknow"
2609,94,1545,"2025-05-01",35.78,894.52,2,"SUV","Delhi"
2610,9,1829,"2025-12-20",38.07,1113.18,2,"Sedan","Kanpur"
2611,172,1542,"2025-09-13",28.84,590.86,4,"Sedan","Delhi"
2612,120,1798,"2025-07-19",39.25,745.99,5,"Hatchback","Agra"
2613,151,1730,"2025-05-18",14.57,317.67,3,"SUV","Delhi"
2614,145,1484,"2025-05-19",38.75,835.02,4,"Mini","Prayagraj"
2615,17,1442,"2025-04-17",24.6,554.53,3,"SUV","Kanpur"
2616,6,1549,"2025-12-24",8.73,168.34,1,"Hatchback","Noida"
2617,23,1835,"2025-06-24",36.85,722.08,2,"Mini","Noida"
2618,96,1590,"2025-07-15",7.42,198.84,4,"Hatchback","Agra"
2619,62,1014,"2025-08-21",8.91,247.71,3,"SUV","Lucknow"
2620,31,1273,"2025-04-03",15.98,411.66,4,"Sedan","Delhi"
2621,68,1667,"2025-10-06",4.0,100.06,5,"SUV","Lucknow"
2622,107,1837,"2025-03-01",32.12,557.64,3,"Hatchback","Delhi"
2623,116,1581,"2025-07-31",10.11,274.42,2,"Mini","Lucknow"
2624,5,1031,"2025-10-01",5.96,170.53,1,"Mini","Noida"
2625,37,1955,"2025-03-03",33.23,956.9,1,"Hatchback","Prayagraj"
2626,143,1288,"2025-06-12",22.86,374.58,2,"SUV","Delhi"
2627,190,1918,"2025-04-01",32.99,820.43,4,"Mini","Delhi"
2628,174,1511,"2025-01-25",12.15,306.23,1,"Mini","Lucknow"
2629,166,1957,"2025-12-13",26.43,461.31,1,"Mini","Delhi"
2630,57,1927,"2025-08-16",35.26,962.79,4,"Mini","Lucknow"
2631,83,1417,"2025-04-07",23.94,502.85,2,"Mini","Kanpur"
2632,166,1848,"2025-01-24",6.24,178.87,3,"SUV","Agra"
2633,95,1334,"2025-11-29",37.43,596.75,5,"Sedan","Kanpur"
2634,175,1183,"2025-03-07",2.96,51.15,1,"Hatchback","Lucknow"
2635,50,1123,"2025-08-06",14.15,352.88,1,"Hatchback","Lucknow"
2636,32,1788,"2025-04-22",38.77,984.16,4,"Sedan","Agra"
2637,51,1125,"2025-04-12",39.75,1137.9,4,"Hatchback","Delhi"
2638,101,1181,"2025-01-14",28.95,659.23,5,"SUV","Noida"
2639,64,1353,"2025-03-07",29.6,824.04,3,"Hatchback","Prayagraj"
2640,38,1174,"2025-03-19",27.95,800.58,4,"SUV","Prayagraj"
2641,155,1623,"2025-03-31",25.41,721.75,1,"Hatchback","Delhi"
2642,57,1801,"2025-07-01",34.41,872.91,2,"SUV","Lucknow"
2643,90,1996,"2025-01-18",18.08,294.82,4,"Mini","Kanpur"
2644,118,1047,"2025-09-19",36.48,848.83,2,"Mini","Noida"
2645,196,1518,"2025-03-23",20.92,614.93,2,"Mini","Kanpur"
2646,40,1406,"2025-02-21",5.75,128.63,3,"SUV","Noida"
2647,47,1724,"2025-02-15",27.76,679.61,4,"Mini","Prayagraj"
2648,67,1799,"2025-07-26",30.96,712.45,4,"SUV","Delhi"
2649,38,1215,"2025-04-21",18.82,356.45,2,"SUV","Lucknow"
2650,163,1109,"2025-11-08",36.95,836.01,3,"Hatchback","Lucknow"
2651,190,1580,"2025-03-20",15.15,452.32,2,"SUV","Prayagraj"
2652,97,1188,"2025-11-13",38.42,809.72,3,"SUV","Delhi"
2653,63,1854,"2025-11-22",26.93,767.59,4,"SUV","Kanpur"
2654,15,1279,"2025-07-23",34.49,576.71,4,"Hatchback","Kanpur"
2655,172,1323,"2025-04-28",33.45,504.92,5,"Hatchback","Kanpur"
2656,4,1910,"2025-12-04",26.82,532.63,1,"SUV","Agra"
2657,131,1804,"2025-05-27",8.63,215.03,4,"SUV","Noida"
2658,94,1396,"2025-02-02",33.47,739.78,3,"Hatchback","Agra"
2659,146,1075,"2025-03-31",3.71,73.37,1,"Hatchback","Kanpur"
2660,19,1080,"2025-10-17",18.27,471.47,3,"Hatchback","Agra"
2661,172,1094,"2025-10-23",12.32,290.06,4,"SUV","Noida"
2662,92,1825,"2025-04-05",14.2,329.54,1,"Mini","Kanpur"
2663,44,1446,"2025-03-23",32.83,501.39,1,"Sedan","Noida"
2664,35,1747,"2025-12-05",34.94,784.12,1,"SUV","Delhi"
2665,63,1770,"2025-08-09",4.79,86.35,5,"Mini","Agra"
2666,104,1038,"2025-10-17",22.22,549.03,5,"Mini","Lucknow"
2667,124,1237,"2025-02-10",4.82,103.13,5,"SUV","Lucknow"
2668,196,1029,"2025-08-24",18.64,388.48,3,"Mini","Prayagraj"
2669,164,1959,"2025-04-17",22.7,460.5,5,"Hatchback","Lucknow"
2670,198,1392,"2025-06-18",6.38,104.48,3,"SUV","Kanpur"
2671,149,1653,"2025-06-21",38.24,959.12,2,"SUV","Kanpur"
2672,151,1071,"2025-06-30",7.5,130.34,1,"Hatchback","Agra"
2673,73,1577,"2025-11-24",32.69,623.87,4,"Hatchback","Agra"
2674,36,1431,"2025-10-15",2.26,35.59,4,"Mini","Delhi"
2675,112,1509,"2025-07-25",13.75,343.48,3,"Mini","Noida"
2676,23,1430,"2025-04-14",19.11,375.37,4,"Hatchback","Agra"
2677,85,1034,"2025-01-12",28.24,437.91,4,"SUV","Delhi"
2678,51,1039,"2025-10-29",13.96,255.59,4,"Hatchback","Noida"
2679,119,1452,"2025-02-10",18.21,324.08,1,"Hatchback","Lucknow"
2680,83,1211,"2025-01-26",23.63,489.2,3,"Mini","Prayagraj"
2681,29,1166,"2025-09-28",2.3,47.2,2,"Mini","Agra"
2682,61,1081,"2025-06-10",27.63,591.24,5,"Hatchback","Noida"
2683,146,1782,"2025-06-21",25.59,598.65,5,"Mini","Delhi"
2684,112,1254,"2025-06-02",37.06,786.01,3,"Hatchback","Delhi"
2685,66,1805,"2025-02-07",30.32,594.6,3,"Sedan","Agra"
2686,63,1772,"2025-11-08",23.64,568.59,2,"Hatchback","Delhi"
2687,148,1903,"2025-05-19",23.98,462.25,4,"Hatchback","Kanpur"
2688,169,1717,"2025-10-15",21.98,552.58,2,"SUV","Lucknow"
2689,108,1132,"2025-11-06",3.81,75.91,4,"SUV","Noida"
2690,198,1904,"2025-09-25",27.42,630.6,5,"Hatchback","Kanpur"
2691,3,1916,"2025-10-20",11.47,189.88,4,"SUV","Kanpur"
2692,123,1780,"2025-01-23",28.27,472.88,4,"Hatchback","Delhi"
2693,50,1294,"2025-11-19",36.17,823.9,4,"Hatchback","Delhi"
2694,200,1129,"2025-01-20",19.96,474.73,2,"Sedan","Kanpur"
2695,78,1391,"2025-02-02",13.47,316.55,2,"SUV","Noida"
2696,189,1896,"2025-07-02",4.08,62.88,1,"SUV","Kanpur"
2697,86,1880,"2025-07-21",9.75,272.58,3,"Mini","Lucknow"
2698,174,1860,"2025-08-30",14.57,292.28,1,"Mini","Kanpur"
2699,18,1268,"2025-12-28",37.06,894.71,3,"Hatchback","Lucknow"
2700,100,1227,"2025-02-13",11.86,236.12,1,"SUV","Noida"
2701,53,1304,"2025-04-04",22.93,360.48,2,"Mini","Lucknow"
2702,9,1879,"2025-05-08",37.45,977.93,2,"Hatchback","Agra"
2703,54,1672,"2025-02-25",13.12,248.98,1,"Hatchback","Lucknow"
2704,107,1517,"2025-12-21",27.2,699.4,4,"Sedan","Kanpur"
2705,167,1322,"2025-12-30",22.98,655.48,2,"Hatchback","Agra"
2706,40,1908,"2025-12-01",30.62,899.89,1,"Mini","Agra"
2707,68,1193,"2025-01-20",35.79,571.43,3,"SUV","Delhi"
2708,94,1970,"2025-01-25",4.22,77.76,2,"SUV","Noida"
2709,101,1347,"2025-04-03",25.16,483.2,4,"Hatchback","Prayagraj"
2710,41,1204,"2025-04-13",35.14,1013.23,2,"SUV","Noida"
2711,5,1138,"2025-06-19",32.14,486.59,4,"Sedan","Lucknow"
2712,6,1225,"2025-04-12",9.77,148.01,3,"Mini","Agra"
2713,32,1687,"2025-08-08",18.76,487.97,4,"Hatchback","Kanpur"
2714,199,1490,"2025-11-09",18.63,398.74,5,"Hatchback","Delhi"
2715,45,1285,"2025-11-25",11.47,300.81,3,"SUV","Kanpur"
2716,60,1753,"2025-10-25",4.97,141.91,5,"Hatchback","Agra"
2717,70,1734,"2025-03-09",8.48,130.89,1,"SUV","Noida"
2718,149,1829,"2025-01-09",13.25,212.29,1,"Mini","Prayagraj"
2719,34,1300,"2025-01-27",8.2,143.1,3,"Sedan","Agra"
2720,67,1677,"2025-10-07",32.94,850.95,4,"Sedan","Agra"
2721,83,1845,"2025-05-14",26.4,669.63,4,"Sedan","Noida"
2722,47,1948,"2025-05-16",31.89,765.7,1,"Mini","Delhi"
2723,113,1158,"2025-12-13",26.31,484.39,4,"SUV","Delhi"
2724,47,1160,"2025-06-12",21.22,614.68,5,"Sedan","Noida"
2725,101,1777,"2025-10-01",31.71,638.91,3,"Hatchback","Noida"
2726,64,1498,"2025-05-08",29.54,508.43,2,"Mini","Noida"
2727,48,1103,"2025-03-08",31.24,504.36,1,"Sedan","Kanpur"
2728,132,1043,"2025-05-01",6.53,142.8,3,"Mini","Prayagraj"
2729,19,1466,"2025-01-26",25.34,634.62,4,"Hatchback","Prayagraj"
2730,58,1613,"2025-03-19",3.37,82.36,3,"Sedan","Noida"
2731,178,1364,"2025-04-02",38.92,944.15,5,"Hatchback","Prayagraj"
2732,127,1105,"2025-03-30",35.66,943.73,2,"SUV","Agra"
2733,64,1226,"2025-10-13",37.92,994.51,4,"SUV","Lucknow"
2734,39,1148,"2025-02-27",2.82,78.56,4,"SUV","Agra"
2735,67,1606,"2025-11-27",27.81,702.94,4,"SUV","Lucknow"
2736,139,1837,"2025-04-11",30.12,452.48,2,"Hatchback","Delhi"
2737,5,1313,"2025-09-15",13.48,379.57,5,"Mini","Noida"
2738,4,1278,"2025-08-26",24.77,714.29,1,"SUV","Kanpur"
2739,97,1785,"2025-09-17",34.69,839.77,3,"Sedan","Noida"
2740,175,1459,"2025-09-12",31.11,612.81,3,"SUV","Agra"
2741,41,1971,"2025-11-03",18.23,453.36,3,"Mini","Lucknow"
2742,128,1486,"2025-06-13",12.18,265.34,2,"SUV","Delhi"
2743,21,1908,"2025-07-24",23.56,359.6,3,"Sedan","Lucknow"
2744,168,1378,"2025-10-21",32.76,557.16,2,"SUV","Noida"
2745,197,1421,"2025-04-22",12.86,206.66,1,"SUV","Noida"
2746,180,1596,"2025-07-25",14.07,370.91,2,"Mini","Lucknow"
2747,40,1662,"2025-07-29",19.6,505.74,2,"Hatchback","Prayagraj"
2748,111,1387,"2025-02-08",31.03,549.18,3,"Hatchback","Noida"
2749,142,1348,"2025-02-19",21.55,532.17,2,"SUV","Prayagraj"
2750,195,1872,"2025-01-21",6.06,150.41,1,"Hatchback","Noida"
2751,181,1877,"2025-03-22",22.31,619.43,1,"Sedan","Lucknow"
2752,45,1801,"2025-02-09",34.32,563.38,3,"Hatchback","Noida"
2753,183,1382,"2025-10-03",27.18,767.88,2,"Mini","Noida"
2754,103,1306,"2025-01-05",17.85,401.49,1,"Sedan","Noida"
2755,15,1399,"2025-06-08",14.42,336.62,3,"SUV","Prayagraj"
2756,46,1584,"2025-09-15",2.04,54.92,4,"Mini","Prayagraj"
2757,81,1534,"2025-06-17",21.93,409.4,4,"Mini","Delhi"
2758,80,1794,"2025-03-02",37.94,796.34,5,"Mini","Prayagraj"
2759,47,1115,"2025-11-09",6.91,134.35,2,"Mini","Lucknow"
2760,5,1313,"2025-12-20",8.8,157.52,1,"Sedan","Delhi"
2761,56,1815,"2025-02-27",8.2,154.11,3,"Mini","Noida"
2762,180,1887,"2025-02-27",36.85,866.91,1,"Mini","Noida"
2763,105,1603,"2025-11-09",18.97,519.41,5,"Hatchback","Noida"
2764,42,1527,"2025-12-24",28.24,464.49,2,"Sedan","Prayagraj"
2765,111,1433,"2025-07-29",22.88,362.77,1,"SUV","Prayagraj"
2766,51,1766,"2025-03-24",2.08,31.37,5,"Hatchback","Lucknow"
2767,25,1004,"2025-06-14",22.67,404.17,1,"Hatchback","Lucknow"
2768,61,1564,"2025-12-30",12.27,347.17,1,"Hatchback","Noida"
2769,158,1176,"2025-12-04",28.19,813.95,5,"Sedan","Kanpur"
2770,111,1168,"2025-08-23",19.14,440.41,4,"SUV","Lucknow"
2771,53,1904,"2025-09-14",8.74,203.97,5,"Mini","Prayagraj"
2772,55,1835,"2025-09-05",32.0,940.67,4,"Sedan","Noida"
2773,162,1987,"2025-10-05",14.78,246.98,4,"SUV","Agra"
2774,142,1313,"2025-02-25",19.29,361.06,1,"Sedan","Lucknow"
2775,41,1206,"2025-04-26",7.89,178.22,5,"SUV","Kanpur"
2776,188,1995,"2025-04-25",27.58,764.99,3,"SUV","Agra"
2777,17,1542,"2025-09-02",30.01,778.0,3,"Sedan","Agra"
2778,99,1098,"2025-11-30",38.2,849.35,1,"Mini","Prayagraj"
2779,43,1007,"2025-11-22",29.49,807.52,5,"Sedan","Prayagraj"
2780,20,1637,"2025-03-07",32.9,615.57,4,"Mini","Agra"
2781,178,1114,"2025-06-30",6.44,185.3,5,"Mini","Noida"
2782,139,1710,"2025-06-03",34.42,848.41,3,"Mini","Lucknow"
2783,184,1842,"2025-03-19",29.91,456.11,4,"Mini","Delhi"
2784,137,1394,"2025-03-29",28.45,777.53,5,"Hatchback","Noida"
2785,115,1210,"2025-06-07",33.52,572.37,5,"SUV","Delhi"
2786,172,1446,"2025-11-18",14.39,345.87,1,"Mini","Prayagraj"
2787,156,1024,"2025-08-16",13.32,227.07,3,"Mini","Lucknow"
2788,152,1312,"2025-02-02",31.06,657.85,4,"Mini","Agra"
2789,153,1469,"2025-06-07",2.82,42.46,4,"Hatchback","Noida"
2790,147,1292,"2025-07-27",15.37,372.99,3,"Sedan","Noida"
2791,130,1868,"2025-06-04",9.35,225.56,1,"Mini","Agra"
2792,133,1967,"2025-11-19",11.22,309.49,3,"SUV","Agra"
2793,137,1110,"2025-07-14",29.86,688.17,3,"Sedan","Delhi"
2794,155,1171,"2025-12-06",13.02,197.23,5,"Mini","Kanpur"
2795,9,1168,"2025-07-24",14.41,253.09,2,"Mini","Kanpur"
2796,155,1924,"2025-02-01",17.07,330.27,1,"SUV","Delhi"
2797,134,1107,"2025-04-24",22.32,419.39,1,"SUV","Prayagraj"
2798,79,1683,"2025-10-04",32.57,649.71,5,"SUV","Noida"
2799,191,1109,"2025-10-11",24.61,544.03,3,"Mini","Lucknow"
2800,115,1808,"2025-07-09",2.55,73.65,1,"Sedan","Kanpur"
2801,185,1400,"2025-12-14",10.09,254.22,4,"Sedan","Noida"
2802,92,1661,"2025-04-15",35.77,954.28,1,"Hatchback","Agra"
2803,197,1579,"2025-04-09",13.13,306.84,4,"Hatchback","Agra"
2804,195,1492,"2025-01-10",19.06,300.71,1,"Mini","Lucknow"
2805,9,1032,"2025-02-27",17.75,437.38,2,"Mini","Delhi"
2806,60,1278,"2025-06-01",35.77,602.48,3,"Hatchback","Lucknow"
2807,101,1496,"2025-05-21",24.86,722.73,3,"Mini","Noida"
2808,96,1169,"2025-06-04",36.29,762.56,1,"Mini","Lucknow"
2809,83,1933,"2025-06-26",31.92,539.15,5,"Mini","Agra"
2810,197,1183,"2025-04-05",7.2,208.7,2,"Sedan","Noida"
2811,163,1664,"2025-12-04",2.3,42.64,3,"Mini","Kanpur"
2812,100,1311,"2025-10-05",11.83,231.98,3,"Hatchback","Delhi"
2813,84,1175,"2025-02-19",24.7,593.09,2,"SUV","Delhi"
2814,36,1295,"2025-06-20",2.23,61.23,3,"SUV","Kanpur"
2815,153,1058,"2025-01-02",8.32,228.25,2,"Mini","Lucknow"
2816,18,1952,"2025-08-30",27.02,788.92,2,"SUV","Prayagraj"
2817,109,1791,"2025-05-19",38.86,871.23,5,"SUV","Noida"
2818,173,1329,"2025-10-11",15.17,300.59,3,"SUV","Lucknow"
2819,175,1862,"2025-06-27",24.21,474.01,2,"Hatchback","Kanpur"
2820,84,1501,"2025-07-08",17.43,517.02,5,"Sedan","Agra"
2821,14,1542,"2025-11-23",4.53,90.78,1,"Hatchback","Delhi"
2822,117,1315,"2025-05-18",24.77,467.53,4,"SUV","Delhi"
2823,37,1305,"2025-08-13",26.27,534.58,5,"Hatchback","Kanpur"
2824,31,1365,"2025-10-25",33.66,931.09,3,"Mini","Lucknow"
2825,155,1209,"2025-01-19",11.88,329.21,3,"SUV","Agra"
2826,50,1128,"2025-09-29",21.4,330.72,2,"Mini","Kanpur"
2827,52,1246,"2025-11-26",35.21,564.41,5,"SUV","Agra"
2828,130,1548,"2025-03-31",37.58,852.87,5,"Sedan","Delhi"
2829,122,1202,"2025-01-05",32.19,714.58,3,"Mini","Lucknow"
2830,47,1126,"2025-08-16",14.01,223.3,3,"Mini","Delhi"
2831,84,1747,"2025-04-26",33.61,611.39,4,"Sedan","Kanpur"
2832,92,1436,"2025-12-18",21.45,599.57,4,"SUV","Delhi"
2833,23,1753,"2025-09-03",12.61,261.31,4,"Mini","Lucknow"
2834,17,1318,"2025-04-25",24.51,513.79,2,"Mini","Lucknow"
2835,97,1645,"2025-08-09",24.33,575.01,3,"Hatchback","Kanpur"
2836,8,1707,"2025-01-19",25.16,594.45,1,"Sedan","Noida"
2837,59,1592,"2025-01-09",24.63,495.17,5,"SUV","Prayagraj"
2838,181,1088,"2025-10-04",28.94,505.17,5,"Mini","Prayagraj"
2839,44,1667,"2025-05-31",21.84,623.95,4,"Hatchback","Prayagraj"
2840,77,1635,"2025-12-10",37.64,1003.0,5,"Mini","Noida"
2841,95,1844,"2025-09-09",16.09,282.55,3,"Hatchback","Noida"
2842,29,1863,"2025-10-31",6.8,154.87,1,"SUV","Lucknow"
2843,119,1749,"2025-10-03",4.72,123.56,5,"Sedan","Lucknow"
2844,164,1624,"2025-08-20",13.37,308.94,1,"Mini","Kanpur"
2845,136,1307,"2025-05-15",37.2,976.84,3,"Sedan","Delhi"
2846,128,1779,"2025-03-23",32.2,582.55,5,"Mini","Noida"
2847,56,1654,"2025-01-16",5.98,106.05,2,"Hatchback","Agra"
2848,21,1592,"2025-05-06",34.26,572.52,5,"Mini","Noida"
2849,87,1591,"2025-01-06",5.03,146.77,1,"SUV","Kanpur"
2850,95,1324,"2025-03-17",18.92,447.58,5,"Mini","Agra"
2851,96,1092,"2025-11-18",24.24,443.96,3,"Sedan","Prayagraj"
2852,197,1857,"2025-12-09",19.66,515.78,3,"SUV","Lucknow"
2853,191,1125,"2025-03-04",27.59,422.12,5,"SUV","Noida"
2854,137,1129,"2025-10-21",5.03,94.21,4,"Hatchback","Lucknow"
2855,32,1250,"2025-08-07",26.56,523.96,1,"Sedan","Prayagraj"
2856,26,1877,"2025-09-15",22.18,607.63,1,"Sedan","Delhi"
2857,77,1218,"2025-08-25",14.45,407.34,2,"Mini","Kanpur"
2858,136,1509,"2025-04-16",36.42,1055.82,4,"Mini","Lucknow"
2859,177,1358,"2025-09-18",36.77,595.05,5,"Mini","Noida"
2860,159,1062,"2025-12-27",11.32,229.78,1,"Hatchback","Noida"
2861,193,1862,"2025-08-09",14.23,399.97,1,"Hatchback","Prayagraj"
2862,64,1089,"2025-11-30",38.31,833.45,3,"Mini","Agra"
2863,48,1366,"2025-06-27",11.1,247.64,1,"Sedan","Agra"
2864,174,1629,"2025-01-22",13.03,272.24,2,"SUV","Agra"
2865,41,1558,"2025-11-01",20.47,447.35,4,"Mini","Agra"
2866,76,1182,"2025-09-24",2.18,62.59,1,"Mini","Delhi"
2867,175,1423,"2025-02-09",11.74,319.97,1,"Sedan","Noida"
2868,83,1650,"2025-04-15",39.97,876.44,3,"Hatchback","Agra"
2869,96,1987,"2025-03-05",33.47,523.56,1,"SUV","Prayagraj"
2870,126,1220,"2025-01-05",23.29,349.78,3,"SUV","Agra"
2871,131,1894,"2025-02-22",17.95,382.93,3,"Hatchback","Prayagraj"
2872,194,1593,"2025-04-28",12.28,205.58,5,"Hatchback","Lucknow"
2873,148,1817,"2025-01-23",37.21,879.28,4,"Mini","Agra"
2874,169,1881,"2025-11-07",11.88,312.95,1,"SUV","Lucknow"
2875,72,1962,"2025-11-11",21.21,561.07,5,"Mini","Delhi"
2876,90,1115,"2025-12-28",35.1,923.69,2,"Hatchback","Noida"
2877,126,1127,"2025-08-21",30.45,663.97,3,"SUV","Kanpur"
2878,142,1983,"2025-10-14",26.39,564.01,1,"Sedan","Agra"
2879,199,1739,"2025-01-18",33.89,925.58,2,"Hatchback","Lucknow"
2880,17,1520,"2025-09-10",24.44,645.22,2,"Mini","Agra"
2881,132,1228,"2025-04-30",26.77,545.76,2,"Mini","Delhi"
2882,65,1097,"2025-04-30",30.92,672.28,1,"Sedan","Noida"
2883,90,1198,"2025-09-20",36.7,1069.11,4,"Sedan","Lucknow"
2884,90,1271,"2025-03-27",22.71,475.51,1,"Hatchback","Kanpur"
2885,60,1916,"2025-02-13",26.9,472.25,5,"Sedan","Prayagraj"
2886,35,1008,"2025-05-18",26.79,582.77,3,"Sedan","Kanpur"
2887,177,1606,"2025-12-27",4.15,105.21,3,"Sedan","Noida"
2888,200,1246,"2025-10-10",10.17,193.85,1,"Sedan","Noida"
2889,26,1978,"2025-11-21",20.34,493.08,2,"SUV","Delhi"
2890,151,1748,"2025-10-13",22.67,498.38,4,"SUV","Prayagraj"
2891,148,1417,"2025-04-15",16.81,316.64,2,"SUV","Delhi"
2892,77,1813,"2025-03-15",4.97,111.53,2,"Hatchback","Kanpur"
2893,166,1690,"2025-04-20",12.07,342.2,2,"Mini","Kanpur"
2894,14,1037,"2025-04-09",6.1,167.3,3,"Mini","Noida"
2895,56,1052,"2025-09-01",18.4,465.76,1,"SUV","Noida"
2896,44,1058,"2025-03-19",17.18,436.66,1,"Sedan","Noida"
2897,101,1915,"2025-08-01",14.74,396.3,2,"Sedan","Noida"
2898,140,1598,"2025-01-16",15.69,331.67,1,"Hatchback","Agra"
2899,16,1099,"2025-09-11",20.08,395.47,2,"SUV","Delhi"
2900,4,1027,"2025-08-25",38.3,897.99,2,"Mini","Kanpur"
2901,168,1463,"2025-03-29",9.2,245.46,2,"Sedan","Kanpur"
2902,145,1043,"2025-09-18",9.76,265.42,4,"Sedan","Prayagraj"
2903,31,1026,"2025-05-10",16.81,288.09,3,"Hatchback","Prayagraj"
2904,127,1114,"2025-10-19",17.49,291.7,2,"Sedan","Agra"
2905,79,1251,"2025-07-28",33.7,735.4,1,"SUV","Lucknow"
2906,34,1189,"2025-07-04",30.86,598.59,2,"Sedan","Prayagraj"
2907,47,1220,"2025-10-28",17.1,293.45,3,"Sedan","Lucknow"
2908,171,1748,"2025-01-09",38.27,1098.65,5,"Hatchback","Delhi"
2909,122,1905,"2025-04-03",30.19,654.86,4,"Sedan","Lucknow"
2910,161,1362,"2025-06-11",27.63,588.8,1,"SUV","Lucknow"
2911,120,1618,"2025-06-03",19.87,321.57,5,"Sedan","Prayagraj"
2912,178,1368,"2025-10-27",7.09,207.17,5,"Hatchback","Kanpur"
2913,28,1589,"2025-12-08",16.53,280.53,1,"Hatchback","Noida"
2914,44,1825,"2025-08-09",24.09,665.46,5,"Mini","Prayagraj"
2915,138,1907,"2025-07-31",12.85,309.68,3,"Mini","Noida"
2916,132,1691,"2025-08-04",18.26,514.61,2,"SUV","Agra"
2917,3,1513,"2025-09-27",16.42,260.78,3,"Hatchback","Agra"
2918,60,1449,"2025-12-03",11.84,268.38,5,"Sedan","Noida"
2919,75,1635,"2025-10-18",6.16,95.41,2,"Sedan","Agra"
2920,147,1755,"2025-09-28",13.43,211.59,2,"Mini","Noida"
2921,51,1805,"2025-06-16",38.55,939.85,2,"Hatchback","Noida"
2922,115,1968,"2025-01-21",12.22,263.41,5,"SUV","Kanpur"
2923,106,1327,"2025-05-21",10.51,309.86,4,"SUV","Lucknow"
2924,17,1171,"2025-04-13",29.15,441.5,4,"SUV","Kanpur"
2925,54,1780,"2025-04-22",15.65,311.95,1,"Sedan","Kanpur"
2926,64,1813,"2025-05-30",2.69,61.29,4,"Mini","Lucknow"
2927,1,1529,"2025-09-24",24.56,593.93,5,"Sedan","Kanpur"
2928,1,1024,"2025-10-24",11.58,244.26,1,"Mini","Noida"
2929,61,1143,"2025-12-17",30.61,747.39,4,"SUV","Agra"
2930,137,1968,"2025-10-23",30.2,716.63,4,"Sedan","Agra"
2931,87,1308,"2025-10-06",2.34,63.01,1,"Mini","Agra"
2932,11,1052,"2025-01-12",40.0,833.1,5,"Hatchback","Prayagraj"
2933,25,1741,"2025-05-06",10.33,222.29,4,"Sedan","Kanpur"
2934,24,1679,"2025-11-06",21.89,356.31,5,"Hatchback","Prayagraj"
2935,195,1588,"2025-06-08",11.85,266.85,2,"Sedan","Lucknow"
2936,171,1013,"2025-02-05",26.17,708.52,3,"SUV","Delhi"
2937,106,1031,"2025-08-17",30.98,593.76,3,"Mini","Noida"
2938,149,1912,"2025-12-27",25.07,470.21,3,"Mini","Agra"
2939,25,1060,"2025-10-09",18.78,483.43,2,"Hatchback","Prayagraj"
2940,181,1789,"2025-10-04",29.4,798.26,1,"SUV","Lucknow"
2941,153,1945,"2025-05-28",26.8,608.36,1,"SUV","Agra"
2942,129,1909,"2025-02-05",7.35,168.78,4,"Hatchback","Prayagraj"
2943,59,1809,"2025-07-03",14.34,244.34,2,"Mini","Delhi"
2944,89,1466,"2025-01-09",8.07,233.69,1,"Hatchback","Kanpur"
2945,198,1574,"2025-03-13",8.06,132.35,5,"Hatchback","Kanpur"
2946,18,1644,"2025-04-01",22.86,578.34,3,"Hatchback","Noida"
